"jday","date","month","year","hour","min","sec","speed","Direction"
355.534722222222,22,12,10,12,50,0,10.868,133.708
355.541666666667,22,12,10,13,0,0,12.043,140.83
355.548611111111,22,12,10,13,10,0,9.818,123.625
355.555555555556,22,12,10,13,20,0,8.399,132.253
355.5625,22,12,10,13,30,0,7.17,131.985
355.569444444444,22,12,10,13,40,0,8.309,127.06
355.576388888889,22,12,10,13,50,0,7.805,136.09
355.583333333333,22,12,10,14,0,0,6.187,139.393
355.590277777778,22,12,10,14,10,0,7.172,135.174
355.597222222222,22,12,10,14,20,0,5.892,136.857
355.604166666667,22,12,10,14,30,0,5.074,131.024
355.611111111111,22,12,10,14,40,0,6.229,110.66
355.618055555556,22,12,10,14,50,0,4.303,119.155
355.625,22,12,10,15,0,0,3.525,113.344
355.631944444444,22,12,10,15,10,0,3.541,116.068
355.638888888889,22,12,10,15,20,0,2.588,102.381
355.645833333333,22,12,10,15,30,0,2.81,132.844
355.652777777778,22,12,10,15,40,0,2.759,130.582
355.659722222222,22,12,10,15,50,0,2.046,136.784
355.666666666667,22,12,10,16,0,0,2.345,117.137
355.673611111111,22,12,10,16,10,0,2.359,67.664
355.680555555556,22,12,10,16,20,0,1.801,132.108
355.6875,22,12,10,16,30,0,1.719,56.884
355.694444444444,22,12,10,16,40,0,3.013,73.077
355.701388888889,22,12,10,16,50,0,2.613,44.043
355.708333333333,22,12,10,17,0,0,2.406,49.133
355.715277777778,22,12,10,17,10,0,1.556,92.716
355.722222222222,22,12,10,17,20,0,1.396,119.653
355.729166666667,22,12,10,17,30,0,1.305,94.28
355.736111111111,22,12,10,17,40,0,1.886,55.895
355.743055555556,22,12,10,17,50,0,0.835,262.867
355.75,22,12,10,18,0,0,1.684,166.378
355.756944444444,22,12,10,18,10,0,1.87,84.74
355.763888888889,22,12,10,18,20,0,0.63,135.113
355.770833333333,22,12,10,18,30,0,1.994,66.955
355.777777777778,22,12,10,18,40,0,1.864,139.45
355.784722222222,22,12,10,18,50,0,1.189,100.678
355.791666666667,22,12,10,19,0,0,2.946,96.016
355.798611111111,22,12,10,19,10,0,2.869,89.723
355.805555555556,22,12,10,19,20,0,1.287,130.463
355.8125,22,12,10,19,30,0,3.328,130.318
355.819444444444,22,12,10,19,40,0,2.51,124.658
355.826388888889,22,12,10,19,50,0,4.326,116.797
355.833333333333,22,12,10,20,0,0,3.855,122.596
355.840277777778,22,12,10,20,10,0,5.304,132.218
355.847222222222,22,12,10,20,20,0,7.535,134.69
355.854166666667,22,12,10,20,30,0,7.794,141.568
355.861111111111,22,12,10,20,40,0,6.425,124.649
355.868055555556,22,12,10,20,50,0,7.115,140.846
355.875,22,12,10,21,0,0,7.732,133.8
355.881944444444,22,12,10,21,10,0,8.237,140.112
355.888888888889,22,12,10,21,20,0,9.205,134.997
355.895833333333,22,12,10,21,30,0,9.201,134.506
355.902777777778,22,12,10,21,40,0,9.072,138.272
355.909722222222,22,12,10,21,50,0,9.684,125.651
355.916666666667,22,12,10,22,0,0,10.735,126.532
355.923611111111,22,12,10,22,10,0,9.447,143.524
355.930555555556,22,12,10,22,20,0,10.739,133.784
355.9375,22,12,10,22,30,0,11.068,143.104
355.944444444444,22,12,10,22,40,0,9.01,143.573
355.951388888889,22,12,10,22,50,0,10.117,122.092
355.958333333333,22,12,10,23,0,0,10.096,132.884
355.965277777778,22,12,10,23,10,0,11.172,125.46
355.972222222222,22,12,10,23,20,0,11.247,132.977
355.979166666667,22,12,10,23,30,0,12.655,134.111
355.986111111111,22,12,10,23,40,0,10.977,142.542
355.993055555556,22,12,10,23,50,0,12.3,144.231
356,23,12,10,0,0,0,12.5,133.03
356.006944444444,23,12,10,0,10,0,13.44,139.386
356.013888888889,23,12,10,0,20,0,10.801,135.792
356.020833333333,23,12,10,0,30,0,12.555,141.402
356.027777777778,23,12,10,0,40,0,11.222,137.552
356.034722222222,23,12,10,0,50,0,10.614,139.732
356.041666666667,23,12,10,1,0,0,8.725,132.612
356.048611111111,23,12,10,1,10,0,11.758,138.319
356.055555555556,23,12,10,1,20,0,8.747,134.382
356.0625,23,12,10,1,30,0,8.34,134.948
356.069444444444,23,12,10,1,40,0,9.027,130.067
356.076388888889,23,12,10,1,50,0,8.825,137.369
356.083333333333,23,12,10,2,0,0,8.516,135.09
356.090277777778,23,12,10,2,10,0,6.688,138.875
356.097222222222,23,12,10,2,20,0,4.977,135.446
356.104166666667,23,12,10,2,30,0,3.639,121.78
356.111111111111,23,12,10,2,40,0,6.471,132.634
356.118055555556,23,12,10,2,50,0,5.892,136.596
356.125,23,12,10,3,0,0,4.885,147.257
356.131944444444,23,12,10,3,10,0,2.802,120.096
356.138888888889,23,12,10,3,20,0,2.565,151.752
356.145833333333,23,12,10,3,30,0,3.958,114.175
356.152777777778,23,12,10,3,40,0,4.444,108.494
356.159722222222,23,12,10,3,50,0,3.889,120.514
356.166666666667,23,12,10,4,0,0,2.791,79.47
356.173611111111,23,12,10,4,10,0,2.562,147.317
356.180555555556,23,12,10,4,20,0,0.612,250.249
356.1875,23,12,10,4,30,0,1.328,91.807
356.194444444444,23,12,10,4,40,0,0.85,103.141
356.201388888889,23,12,10,4,50,0,2.58,117.353
356.208333333333,23,12,10,5,0,0,1.165,50.591
356.215277777778,23,12,10,5,10,0,1.816,120.596
356.222222222222,23,12,10,5,20,0,1.85,124.765
356.229166666667,23,12,10,5,30,0,2.16,170.259
356.236111111111,23,12,10,5,40,0,3.169,110.482
356.243055555556,23,12,10,5,50,0,4.658,103.515
356.25,23,12,10,6,0,0,2.106,157.324
356.256944444444,23,12,10,6,10,0,4.214,104.356
356.263888888889,23,12,10,6,20,0,4.187,139.027
356.270833333333,23,12,10,6,30,0,5.645,113.822
356.277777777778,23,12,10,6,40,0,3.078,139.902
356.284722222222,23,12,10,6,50,0,4.41,138.364
356.291666666667,23,12,10,7,0,0,4.43,140.932
356.298611111111,23,12,10,7,10,0,4.788,143.016
356.305555555556,23,12,10,7,20,0,4.512,136.072
356.3125,23,12,10,7,30,0,4.987,125.276
356.319444444444,23,12,10,7,40,0,6.335,127.115
356.326388888889,23,12,10,7,50,0,5.5,138.721
356.333333333333,23,12,10,8,0,0,6.765,134.457
356.340277777778,23,12,10,8,10,0,4.922,136.959
356.347222222222,23,12,10,8,20,0,6.49,134.725
356.354166666667,23,12,10,8,30,0,6.342,124.351
356.361111111111,23,12,10,8,40,0,6.47,132.73
356.368055555556,23,12,10,8,50,0,6.644,137.497
356.375,23,12,10,9,0,0,6.618,128.209
356.381944444444,23,12,10,9,10,0,6.549,123.155
356.388888888889,23,12,10,9,20,0,5.782,132.1
356.395833333333,23,12,10,9,30,0,5.618,131.818
356.402777777778,23,12,10,9,40,0,7.47,132.223
356.409722222222,23,12,10,9,50,0,7.335,138.651
356.416666666667,23,12,10,10,0,0,7.051,142.543
356.423611111111,23,12,10,10,10,0,7.339,134.133
356.430555555556,23,12,10,10,20,0,5.573,135.002
356.4375,23,12,10,10,30,0,7.22,134.557
356.444444444444,23,12,10,10,40,0,10.033,136.769
356.451388888889,23,12,10,10,50,0,8.765,145.49
356.458333333333,23,12,10,11,0,0,10.738,132.922
356.465277777778,23,12,10,11,10,0,9.478,131.412
356.472222222222,23,12,10,11,20,0,8.946,133.968
356.479166666667,23,12,10,11,30,0,10.531,128.184
356.486111111111,23,12,10,11,40,0,11.688,130.384
356.493055555556,23,12,10,11,50,0,11.203,136.344
356.5,23,12,10,12,0,0,12.346,133.688
356.506944444444,23,12,10,12,10,0,10.997,128.442
356.513888888889,23,12,10,12,20,0,9.802,134.091
356.520833333333,23,12,10,12,30,0,9.799,136.057
356.527777777778,23,12,10,12,40,0,10.525,126.566
356.534722222222,23,12,10,12,50,0,9.496,128.66
356.541666666667,23,12,10,13,0,0,9.687,132.162
356.548611111111,23,12,10,13,10,0,9.338,118.636
356.555555555556,23,12,10,13,20,0,10.093,136.85
356.5625,23,12,10,13,30,0,9.956,146.941
356.569444444444,23,12,10,13,40,0,8.553,129.612
356.576388888889,23,12,10,13,50,0,5.135,131.133
356.583333333333,23,12,10,14,0,0,5.301,147.257
356.590277777778,23,12,10,14,10,0,7.018,131.288
356.597222222222,23,12,10,14,20,0,6.488,140.549
356.604166666667,23,12,10,14,30,0,6.485,124.46
356.611111111111,23,12,10,14,40,0,6.092,145.121
356.618055555556,23,12,10,14,50,0,6.568,144.348
356.625,23,12,10,15,0,0,6.353,142.47
356.631944444444,23,12,10,15,10,0,7.139,133.288
356.638888888889,23,12,10,15,20,0,5.149,137.143
356.645833333333,23,12,10,15,30,0,4.12,131.171
356.652777777778,23,12,10,15,40,0,2.247,125.26
356.659722222222,23,12,10,15,50,0,4.134,136.19
356.666666666667,23,12,10,16,0,0,3.712,124.036
356.673611111111,23,12,10,16,10,0,3.775,154.063
356.680555555556,23,12,10,16,20,0,3.779,120.771
356.6875,23,12,10,16,30,0,1.712,124.246
356.694444444444,23,12,10,16,40,0,2.037,118.86
356.701388888889,23,12,10,16,50,0,2.528,77.41
356.708333333333,23,12,10,17,0,0,1.474,108.079
356.715277777778,23,12,10,17,10,0,2.745,111.637
356.722222222222,23,12,10,17,20,0,3.809,109.228
356.729166666667,23,12,10,17,30,0,1.872,114.058
356.736111111111,23,12,10,17,40,0,1.643,131.373
356.743055555556,23,12,10,17,50,0,1.02,124.291
356.75,23,12,10,18,0,0,3.154,90.224
356.756944444444,23,12,10,18,10,0,1.518,81.757
356.763888888889,23,12,10,18,20,0,0.956,56.311
356.770833333333,23,12,10,18,30,0,2.335,91.26
356.777777777778,23,12,10,18,40,0,2.144,92.019
356.784722222222,23,12,10,18,50,0,4.408,108.853
356.791666666667,23,12,10,19,0,0,3.315,117.893
356.798611111111,23,12,10,19,10,0,3.639,123.629
356.805555555556,23,12,10,19,20,0,5.437,132.79
356.8125,23,12,10,19,30,0,5.007,139.867
356.819444444444,23,12,10,19,40,0,3.193,122.326
356.826388888889,23,12,10,19,50,0,5.013,147.395
356.833333333333,23,12,10,20,0,0,4.486,127.772
356.840277777778,23,12,10,20,10,0,6.58,114.641
356.847222222222,23,12,10,20,20,0,5.812,132.548
356.854166666667,23,12,10,20,30,0,5.817,126.892
356.861111111111,23,12,10,20,40,0,8.172,146.814
356.868055555556,23,12,10,20,50,0,7.619,127.804
356.875,23,12,10,21,0,0,9.502,137.33
356.881944444444,23,12,10,21,10,0,9.412,146.686
356.888888888889,23,12,10,21,20,0,12.101,134.835
356.895833333333,23,12,10,21,30,0,7.855,131.409
356.902777777778,23,12,10,21,40,0,10.571,130.533
356.909722222222,23,12,10,21,50,0,10.858,134.934
356.916666666667,23,12,10,22,0,0,12.66,126.316
356.923611111111,23,12,10,22,10,0,11.708,139.941
356.930555555556,23,12,10,22,20,0,12.385,130.541
356.9375,23,12,10,22,30,0,13.827,140.271
356.944444444444,23,12,10,22,40,0,11.868,133.534
356.951388888889,23,12,10,22,50,0,13.97,141.873
356.958333333333,23,12,10,23,0,0,13.739,139.002
356.965277777778,23,12,10,23,10,0,12.152,134.096
356.972222222222,23,12,10,23,20,0,13.625,138.69
356.979166666667,23,12,10,23,30,0,15.144,141.538
356.986111111111,23,12,10,23,40,0,14.261,145.739
356.993055555556,23,12,10,23,50,0,13.329,139.388
357,24,12,10,0,0,0,15.191,138.551
357.006944444444,24,12,10,0,10,0,15.699,137.888
357.013888888889,24,12,10,0,20,0,13.398,143.929
357.020833333333,24,12,10,0,30,0,12.962,136.706
357.027777777778,24,12,10,0,40,0,12.025,146.477
357.034722222222,24,12,10,0,50,0,10.789,143.222
357.041666666667,24,12,10,1,0,0,12.129,138.77
357.048611111111,24,12,10,1,10,0,12.374,134.112
357.055555555556,24,12,10,1,20,0,15.286,138.863
357.0625,24,12,10,1,30,0,13.774,137.929
357.069444444444,24,12,10,1,40,0,11.052,146.158
357.076388888889,24,12,10,1,50,0,12.226,141.297
357.083333333333,24,12,10,2,0,0,12.038,143.179
357.090277777778,24,12,10,2,10,0,10.627,137.349
357.097222222222,24,12,10,2,20,0,8.612,137.216
357.104166666667,24,12,10,2,30,0,7.202,152.045
357.111111111111,24,12,10,2,40,0,9.592,145.026
357.118055555556,24,12,10,2,50,0,8.086,141.082
357.125,24,12,10,3,0,0,6.157,148.967
357.131944444444,24,12,10,3,10,0,8.578,136.916
357.138888888889,24,12,10,3,20,0,7.845,134.001
357.145833333333,24,12,10,3,30,0,6.469,137.248
357.152777777778,24,12,10,3,40,0,5.063,140.116
357.159722222222,24,12,10,3,50,0,5.04,124.508
357.166666666667,24,12,10,4,0,0,6.449,143.049
357.173611111111,24,12,10,4,10,0,4.626,110.83
357.180555555556,24,12,10,4,20,0,4.393,123.788
357.1875,24,12,10,4,30,0,5.288,130.336
357.194444444444,24,12,10,4,40,0,5.915,127.941
357.201388888889,24,12,10,4,50,0,5.162,139.166
357.208333333333,24,12,10,5,0,0,5.413,125.339
357.215277777778,24,12,10,5,10,0,4.361,116.435
357.222222222222,24,12,10,5,20,0,6.075,132.996
357.229166666667,24,12,10,5,30,0,4.969,142.168
357.236111111111,24,12,10,5,40,0,3.944,143.168
357.243055555556,24,12,10,5,50,0,5.22,118.616
357.25,24,12,10,6,0,0,5.342,136.262
357.256944444444,24,12,10,6,10,0,2.716,128.137
357.263888888889,24,12,10,6,20,0,5.115,140.555
357.270833333333,24,12,10,6,30,0,2.939,129.862
357.277777777778,24,12,10,6,40,0,6.013,124.059
357.284722222222,24,12,10,6,50,0,5.838,141.576
357.291666666667,24,12,10,7,0,0,6.877,126.715
357.298611111111,24,12,10,7,10,0,6.623,140.905
357.305555555556,24,12,10,7,20,0,7.543,124.722
357.3125,24,12,10,7,30,0,4.945,120.86
357.319444444444,24,12,10,7,40,0,6.596,145.697
357.326388888889,24,12,10,7,50,0,7.557,118.911
357.333333333333,24,12,10,8,0,0,7.605,134.348
357.340277777778,24,12,10,8,10,0,7.12,129.648
357.347222222222,24,12,10,8,20,0,7.415,126.752
357.354166666667,24,12,10,8,30,0,10.189,126.457
357.361111111111,24,12,10,8,40,0,8.627,127.185
357.368055555556,24,12,10,8,50,0,7.874,140.532
357.375,24,12,10,9,0,0,8.275,137.112
357.381944444444,24,12,10,9,10,0,8.796,139.732
357.388888888889,24,12,10,9,20,0,8.083,146.157
357.395833333333,24,12,10,9,30,0,10.787,122.155
357.402777777778,24,12,10,9,40,0,10.347,121.549
357.409722222222,24,12,10,9,50,0,10.172,143.882
357.416666666667,24,12,10,10,0,0,10.532,130.908
357.423611111111,24,12,10,10,10,0,9.688,141.056
357.430555555556,24,12,10,10,20,0,9.562,134.747
357.4375,24,12,10,10,30,0,9.238,134.104
357.444444444444,24,12,10,10,40,0,10.23,133.741
357.451388888889,24,12,10,10,50,0,10.503,132.643
357.458333333333,24,12,10,11,0,0,10.661,123.695
357.465277777778,24,12,10,11,10,0,12.927,132.456
357.472222222222,24,12,10,11,20,0,11.67,136.063
357.479166666667,24,12,10,11,30,0,12.531,132.659
357.486111111111,24,12,10,11,40,0,10.254,137.205
357.493055555556,24,12,10,11,50,0,11.686,137.814
357.5,24,12,10,12,0,0,11.23,141.824
357.506944444444,24,12,10,12,10,0,11.344,129.424
357.513888888889,24,12,10,12,20,0,13.892,133.252
357.520833333333,24,12,10,12,30,0,12.914,132.16
357.527777777778,24,12,10,12,40,0,10.865,141.121
357.534722222222,24,12,10,12,50,0,17.079,129.08
357.541666666667,24,12,10,13,0,0,12.904,138.388
357.548611111111,24,12,10,13,10,0,13.86,137.435
357.555555555556,24,12,10,13,20,0,13.285,136.821
357.5625,24,12,10,13,30,0,14.389,127.685
357.569444444444,24,12,10,13,40,0,15.149,133.472
357.576388888889,24,12,10,13,50,0,15.974,130.602
357.583333333333,24,12,10,14,0,0,13.616,133.474
357.590277777778,24,12,10,14,10,0,14.634,122.925
357.597222222222,24,12,10,14,20,0,12.29,138.84
357.604166666667,24,12,10,14,30,0,14.388,137.116
357.611111111111,24,12,10,14,40,0,11.786,139.4
357.618055555556,24,12,10,14,50,0,11.996,140.002
357.625,24,12,10,15,0,0,14.287,142.118
357.631944444444,24,12,10,15,10,0,9.808,138.434
357.638888888889,24,12,10,15,20,0,11.11,134.087
357.645833333333,24,12,10,15,30,0,8.708,130.75
357.652777777778,24,12,10,15,40,0,11.208,131.752
357.659722222222,24,12,10,15,50,0,10.18,137.297
357.666666666667,24,12,10,16,0,0,6.028,130.066
357.673611111111,24,12,10,16,10,0,7.432,129.086
357.680555555556,24,12,10,16,20,0,6.701,144.668
357.6875,24,12,10,16,30,0,7.458,132.261
357.694444444444,24,12,10,16,40,0,7.289,141.952
357.701388888889,24,12,10,16,50,0,6.621,130.61
357.708333333333,24,12,10,17,0,0,7.379,137.156
357.715277777778,24,12,10,17,10,0,6.22,149.46
357.722222222222,24,12,10,17,20,0,6.074,109.215
357.729166666667,24,12,10,17,30,0,5.296,125.781
357.736111111111,24,12,10,17,40,0,5.158,130.148
357.743055555556,24,12,10,17,50,0,3.791,97.291
357.75,24,12,10,18,0,0,6.895,125.808
357.756944444444,24,12,10,18,10,0,5.651,141.997
357.763888888889,24,12,10,18,20,0,4.244,112.278
357.770833333333,24,12,10,18,30,0,4.76,140.063
357.777777777778,24,12,10,18,40,0,5.542,105.559
357.784722222222,24,12,10,18,50,0,6.209,132.464
357.791666666667,24,12,10,19,0,0,5.64,133.138
357.798611111111,24,12,10,19,10,0,8.524,127.707
357.805555555556,24,12,10,19,20,0,6.059,112.619
357.8125,24,12,10,19,30,0,7.671,107.315
357.819444444444,24,12,10,19,40,0,6.909,126.013
357.826388888889,24,12,10,19,50,0,8.345,128.991
357.833333333333,24,12,10,20,0,0,10.394,125.395
357.840277777778,24,12,10,20,10,0,8.495,140.066
357.847222222222,24,12,10,20,20,0,9.634,136.997
357.854166666667,24,12,10,20,30,0,9.753,116.893
357.861111111111,24,12,10,20,40,0,10.067,127.885
357.868055555556,24,12,10,20,50,0,9.814,137.473
357.875,24,12,10,21,0,0,9.763,130.585
357.881944444444,24,12,10,21,10,0,9.371,142.732
357.888888888889,24,12,10,21,20,0,11.683,133.876
357.895833333333,24,12,10,21,30,0,9.967,138.672
357.902777777778,24,12,10,21,40,0,11.88,141.875
357.909722222222,24,12,10,21,50,0,13.652,130.9
357.916666666667,24,12,10,22,0,0,12.447,129.091
357.923611111111,24,12,10,22,10,0,13.553,136.293
357.930555555556,24,12,10,22,20,0,13.77,134.86
357.9375,24,12,10,22,30,0,14.365,143.808
357.944444444444,24,12,10,22,40,0,16.268,136.263
357.951388888889,24,12,10,22,50,0,17.003,141.601
357.958333333333,24,12,10,23,0,0,15.192,130.751
357.965277777778,24,12,10,23,10,0,13.163,130.756
357.972222222222,24,12,10,23,20,0,14.415,141.574
357.979166666667,24,12,10,23,30,0,15.418,135.629
357.986111111111,24,12,10,23,40,0,13.403,135.772
357.993055555556,24,12,10,23,50,0,13.298,140.036
358,25,12,10,0,0,0,15.452,140.797
358.006944444444,25,12,10,0,10,0,16.677,139.092
358.013888888889,25,12,10,0,20,0,14.875,142.212
358.020833333333,25,12,10,0,30,0,17.006,134.966
358.027777777778,25,12,10,0,40,0,14.401,130.597
358.034722222222,25,12,10,0,50,0,17.227,145.072
358.041666666667,25,12,10,1,0,0,14.828,145.374
358.048611111111,25,12,10,1,10,0,17.697,141.892
358.055555555556,25,12,10,1,20,0,13.314,134.477
358.0625,25,12,10,1,30,0,14.247,136.297
358.069444444444,25,12,10,1,40,0,14.175,145.163
358.076388888889,25,12,10,1,50,0,13.184,132.504
358.083333333333,25,12,10,2,0,0,13.922,146.949
358.090277777778,25,12,10,2,10,0,13.776,140.884
358.097222222222,25,12,10,2,20,0,14.449,137.691
358.104166666667,25,12,10,2,30,0,13.631,143.55
358.111111111111,25,12,10,2,40,0,13.792,137.182
358.118055555556,25,12,10,2,50,0,10.231,149.835
358.125,25,12,10,3,0,0,11.133,135.649
358.131944444444,25,12,10,3,10,0,9.608,130.918
358.138888888889,25,12,10,3,20,0,12.457,139.008
358.145833333333,25,12,10,3,30,0,10.842,127.338
358.152777777778,25,12,10,3,40,0,11.446,143.829
358.159722222222,25,12,10,3,50,0,10.598,144.576
358.166666666667,25,12,10,4,0,0,9.216,131.269
358.173611111111,25,12,10,4,10,0,7.454,138.31
358.180555555556,25,12,10,4,20,0,8.678,133.701
358.1875,25,12,10,4,30,0,8.733,151.461
358.194444444444,25,12,10,4,40,0,9.324,143.482
358.201388888889,25,12,10,4,50,0,8.712,138.21
358.208333333333,25,12,10,5,0,0,7.926,150.013
358.215277777778,25,12,10,5,10,0,6.507,144.32
358.222222222222,25,12,10,5,20,0,8.726,139.293
358.229166666667,25,12,10,5,30,0,9.128,129.178
358.236111111111,25,12,10,5,40,0,8.771,138.448
358.243055555556,25,12,10,5,50,0,6.529,132.509
358.25,25,12,10,6,0,0,7.079,135.648
358.256944444444,25,12,10,6,10,0,9.266,146.239
358.263888888889,25,12,10,6,20,0,4.551,137.012
358.270833333333,25,12,10,6,30,0,5.91,137.4
358.277777777778,25,12,10,6,40,0,4.379,139.631
358.284722222222,25,12,10,6,50,0,6.868,125.497
358.291666666667,25,12,10,7,0,0,6.623,148.25
358.298611111111,25,12,10,7,10,0,7.152,136.156
358.305555555556,25,12,10,7,20,0,5.053,132.54
358.3125,25,12,10,7,30,0,6.534,116.239
358.319444444444,25,12,10,7,40,0,4.162,123.183
358.326388888889,25,12,10,7,50,0,4.798,136.556
358.333333333333,25,12,10,8,0,0,6.076,137.73
358.340277777778,25,12,10,8,10,0,4.395,130.768
358.347222222222,25,12,10,8,20,0,6.457,119.412
358.354166666667,25,12,10,8,30,0,4.818,126.215
358.361111111111,25,12,10,8,40,0,3.186,138.299
358.368055555556,25,12,10,8,50,0,6.111,146.348
358.375,25,12,10,9,0,0,4.451,125.066
358.381944444444,25,12,10,9,10,0,6.095,128.217
358.388888888889,25,12,10,9,20,0,7.063,121.4
358.395833333333,25,12,10,9,30,0,6.762,136.299
358.402777777778,25,12,10,9,40,0,6.033,139.828
358.409722222222,25,12,10,9,50,0,8.705,126.512
358.416666666667,25,12,10,10,0,0,7.153,136.357
358.423611111111,25,12,10,10,10,0,4.993,108.797
358.430555555556,25,12,10,10,20,0,6.855,143.648
358.4375,25,12,10,10,30,0,8.056,143.997
358.444444444444,25,12,10,10,40,0,5.574,129.58
358.451388888889,25,12,10,10,50,0,6.164,139.324
358.458333333333,25,12,10,11,0,0,8.937,142.91
358.465277777778,25,12,10,11,10,0,7.592,149.067
358.472222222222,25,12,10,11,20,0,7.851,132.531
358.479166666667,25,12,10,11,30,0,10.24,145.431
358.486111111111,25,12,10,11,40,0,7.279,149.093
358.493055555556,25,12,10,11,50,0,9.495,137.113
358.5,25,12,10,12,0,0,11.574,135.07
358.506944444444,25,12,10,12,10,0,9.533,130.628
358.513888888889,25,12,10,12,20,0,7.659,147.082
358.520833333333,25,12,10,12,30,0,12.532,134.252
358.527777777778,25,12,10,12,40,0,11.477,136.682
358.534722222222,25,12,10,12,50,0,13.964,133.964
358.541666666667,25,12,10,13,0,0,11.581,139.151
358.548611111111,25,12,10,13,10,0,13.217,136.094
358.555555555556,25,12,10,13,20,0,13.147,136.729
358.5625,25,12,10,13,30,0,12.187,128.566
358.569444444444,25,12,10,13,40,0,11.084,144.558
358.576388888889,25,12,10,13,50,0,11.858,140.058
358.583333333333,25,12,10,14,0,0,12.579,130.25
358.590277777778,25,12,10,14,10,0,11.2,135.955
358.597222222222,25,12,10,14,20,0,11.282,137.577
358.604166666667,25,12,10,14,30,0,11.216,139.104
358.611111111111,25,12,10,14,40,0,11.357,137.846
358.618055555556,25,12,10,14,50,0,10.846,131.603
358.625,25,12,10,15,0,0,12.181,136.615
358.631944444444,25,12,10,15,10,0,8.459,139.184
358.638888888889,25,12,10,15,20,0,9.185,138.502
358.645833333333,25,12,10,15,30,0,9.495,143.373
358.652777777778,25,12,10,15,40,0,11.103,138.002
358.659722222222,25,12,10,15,50,0,8.301,136.593
358.666666666667,25,12,10,16,0,0,7.974,137.002
358.673611111111,25,12,10,16,10,0,9.242,132.828
358.680555555556,25,12,10,16,20,0,9.657,136.793
358.6875,25,12,10,16,30,0,8.104,148.73
358.694444444444,25,12,10,16,40,0,7.191,142.487
358.701388888889,25,12,10,16,50,0,8.351,138.875
358.708333333333,25,12,10,17,0,0,7.374,144.54
358.715277777778,25,12,10,17,10,0,6.27,137.409
358.722222222222,25,12,10,17,20,0,6.176,144.942
358.729166666667,25,12,10,17,30,0,4.057,111.717
358.736111111111,25,12,10,17,40,0,3.969,138.517
358.743055555556,25,12,10,17,50,0,5.582,123.218
358.75,25,12,10,18,0,0,3.589,117.315
358.756944444444,25,12,10,18,10,0,4.395,132.964
358.763888888889,25,12,10,18,20,0,2.96,128.7
358.770833333333,25,12,10,18,30,0,2.129,149.432
358.777777777778,25,12,10,18,40,0,2.717,132.584
358.784722222222,25,12,10,18,50,0,4.48,123.96
358.791666666667,25,12,10,19,0,0,4.281,122.278
358.798611111111,25,12,10,19,10,0,3.918,106.973
358.805555555556,25,12,10,19,20,0,4.544,128.599
358.8125,25,12,10,19,30,0,4.236,145.275
358.819444444444,25,12,10,19,40,0,2.374,163.03
358.826388888889,25,12,10,19,50,0,3.989,114.034
358.833333333333,25,12,10,20,0,0,3.444,127.468
358.840277777778,25,12,10,20,10,0,2.337,137.316
358.847222222222,25,12,10,20,20,0,2.916,140.199
358.854166666667,25,12,10,20,30,0,3.814,118.026
358.861111111111,25,12,10,20,40,0,5.386,133.662
358.868055555556,25,12,10,20,50,0,5.215,137.301
358.875,25,12,10,21,0,0,5.259,137.785
358.881944444444,25,12,10,21,10,0,6.107,131.111
358.888888888889,25,12,10,21,20,0,6.208,127.89
358.895833333333,25,12,10,21,30,0,7.075,127.472
358.902777777778,25,12,10,21,40,0,8.153,130.704
358.909722222222,25,12,10,21,50,0,8.799,144.271
358.916666666667,25,12,10,22,0,0,8.316,136.85
358.923611111111,25,12,10,22,10,0,10.928,132.014
358.930555555556,25,12,10,22,20,0,7.872,134.132
358.9375,25,12,10,22,30,0,10.471,143.675
358.944444444444,25,12,10,22,40,0,11.76,136.652
358.951388888889,25,12,10,22,50,0,9.739,138.888
358.958333333333,25,12,10,23,0,0,11.377,139.605
358.965277777778,25,12,10,23,10,0,9.444,132.26
358.972222222222,25,12,10,23,20,0,11.444,132.513
358.979166666667,25,12,10,23,30,0,13.066,143.982
358.986111111111,25,12,10,23,40,0,11.768,136.312
358.993055555556,25,12,10,23,50,0,12.096,143.528
359,26,12,10,0,0,0,13.988,143.603
359.006944444444,26,12,10,0,10,0,12.061,137.663
359.013888888889,26,12,10,0,20,0,12.856,140.429
359.020833333333,26,12,10,0,30,0,11.085,137.919
359.027777777778,26,12,10,0,40,0,13.451,141.29
359.034722222222,26,12,10,0,50,0,13.591,135.024
359.041666666667,26,12,10,1,0,0,11.328,135.12
359.048611111111,26,12,10,1,10,0,12.797,139.609
359.055555555556,26,12,10,1,20,0,12.417,140.256
359.0625,26,12,10,1,30,0,15.291,144.374
359.069444444444,26,12,10,1,40,0,15.517,139.542
359.076388888889,26,12,10,1,50,0,13.653,133.329
359.083333333333,26,12,10,2,0,0,11.03,135.232
359.090277777778,26,12,10,2,10,0,13.026,138.225
359.097222222222,26,12,10,2,20,0,14.736,145.954
359.104166666667,26,12,10,2,30,0,11.465,130.541
359.111111111111,26,12,10,2,40,0,14.25,139.097
359.118055555556,26,12,10,2,50,0,13.267,147.357
359.125,26,12,10,3,0,0,14.399,136.933
359.131944444444,26,12,10,3,10,0,14.013,138.409
359.138888888889,26,12,10,3,20,0,11.475,135.525
359.145833333333,26,12,10,3,30,0,9.903,138.907
359.152777777778,26,12,10,3,40,0,11.159,139.023
359.159722222222,26,12,10,3,50,0,11.33,137.707
